entity_id,uid
324901,3320901
324901,3320931
324901,3323866
324901,3339241
325081,1261
325081,2061
325081,3320901
325081,3322001
325081,3323866
325221,366
325261,366
325436,331
325436,3320636
325576,2061
325576,3323866
325601,871
325601,1066
325666,576
325666,1211
325666,3317431
325666,3386296
325971,756
325996,2131
325996,3323666
326066,1751
326066,1761
326066,3322456
326066,3327491
326066,3344691
326071,976
326071,3387536
326136,491
326136,1381
326146,491
326146,1381
326211,1356
326261,1351
326261,1356
326261,3323676
326261,3323881
326486,1356
326816,1781
327161,1751
327161,1761
327511,1976
327696,721
327696,1066
327696,3358751
327831,1156
327831,2131
327831,3316116
327831,3323666
327846,656
327846,1156
327846,1166
327846,2131
327846,3316116
327846,3323666
327856,671
327906,1156
327906,1166
327906,2131
327906,3316116
327906,3323666
328026,661
328036,2171
328036,3323061
328036,3323866
328076,2171
328076,3323061
328076,3323866
328096,2171
328096,3323061
328096,3323866
328116,2171
328116,3323061
328116,3323866
328201,1976
328391,331
328691,1661
328696,1671
328696,3387621
328706,1661
328806,446
328806,806
328826,2281
328826,3323866
328881,81
328881,661
328896,3321246
328911,331
329091,446
329091,806
329191,1156
329191,1846
329191,2131
329191,3323666
329211,3317871
329231,881
329341,606
329341,1296
329341,1976
329341,3324376
329351,3322456
329361,1976
329391,3322456
329416,3322456
329421,3322456
329421,3344691
329426,3322456
329471,3322456
329541,2131
329541,3316116
329541,3323666
329601,1761
329601,3322456
329601,3344691
329706,2131
329706,3323666
329726,3321246
329736,3321246
329751,3321246
329761,1761
329761,3322456
329761,3327491
329761,3344691
329776,2131
329776,3323666
329821,2131
329821,3323666
329826,1156
329826,2131
329826,3323666
329861,1036
329861,1281
329861,1291
329861,3316436
329861,3337426
329926,2131
329926,3323666
329931,331
329956,2131
329976,1761
329976,3322456
329976,3344691
329996,331
330031,1761
330031,3322456
330031,3344691
330081,331
330136,331
330146,331
330176,2131
330176,3323666
330186,1156
330186,2131
330186,3323666
330286,3321246
330441,606
330441,3321246
330441,3322161
330541,3315256
330606,1066
330621,3321246
330656,1526
330726,3316071
330726,3324061
330841,1141
330841,3320796
330841,3322356
330841,3323706
330931,1066
330931,2131
330931,3323666
330936,2131
330936,3323666
330981,1056
330991,1056
331001,1056
331011,1056
331041,1056
331056,2131
331056,3323666
331071,3321246
331181,366
331181,3329156
331226,2131
331226,3323666
331236,3320456
331236,3345431
331236,3345436
331236,3349956
331271,2131
331271,3316116
331271,3323666
331276,1661
331331,1376
331331,3349956
331531,1231
331886,1331
331886,3316686
331901,1156
331901,2131
331901,3316116
331916,1156
331916,2131
331916,3316116
331916,3323666
331926,1156
331926,3316116
331931,1261
331931,2131
331931,3316116
331931,3323666
331946,2131
331946,3316116
331946,3323666
331961,1156
331961,2131
331961,3316116
331961,3323666
331986,1156
331986,2131
331986,3323666
332001,1156
332001,2131
332001,3323666
332026,656
332026,1156
332026,1166
332026,2131
332026,3323666
332061,3317871
332066,3317871
332221,1156
332221,1661
332226,1156
332226,1661
332231,1661
332271,446
332271,806
332281,446
332281,806
332296,3316071
332296,3324066
332346,1156
332346,1166
332346,2131
332346,3323666
332416,2131
332416,3323666
332431,1066
332431,1231
332431,3386296
332436,26
332436,1066
332436,1231
332436,3386296
332451,1066
332451,1231
332466,1066
332466,1231
332466,3383711
332466,3386296
332471,1231
332471,3386296
332476,1156
332476,2131
332476,3323666
332496,656
332496,1156
332496,2131
332496,3323666
332501,346
332511,346
332511,3322496
332571,3317431
332611,1626
332611,1631
332611,3374296
332796,3316071
332836,3321246
332906,1631
332906,1741
332921,1156
332921,2131
332921,3316116
332921,3323666
332976,2131
332976,3316116
332976,3323666
333126,1631
333236,346
333236,3322496
333236,3347731
333316,3321846
333351,666
333351,741
333356,2131
333506,346
333506,3347731
333541,2131
333546,346
333546,3347731
333576,2131
333671,1066
333671,3320636
333936,366
333936,1801
333936,3323706
333936,3323711
333936,3324166
333961,481
333961,571
333961,1156
333961,1786
333961,3324201
334011,446
334011,806
334051,346
334051,3347731
334071,756
334171,2131
334821,756
334841,3322456
334841,3344691
334851,3322456
334861,1141
334861,3322356
334881,1186
334996,1081
335416,976
335606,81
335606,3314541
336006,1776
336006,3323186
336171,1761
336171,3322456
336171,3344691
336226,1066
336226,1766
336341,1216
336341,3387666
336446,1156
336446,1551
336446,2131
336446,3323666
336466,656
336466,1156
336466,1551
336466,2131
336466,3323666
336771,1801
336771,3316421
336771,3366316
337331,511
337331,3321246
337331,3323731
337371,1066
337371,1506
337371,1766
337371,3345801
337406,1261
337406,2061
337406,3320896
337406,3322001
337406,3323866
337406,3339241
337951,846
337951,1781
337961,1781
338021,1156
338021,2131
338021,3323666
338131,1116
338261,1801
338261,2026
338546,3316071
338551,606
338591,1056
338591,1156
338601,3316071
338626,1056
338626,1156
338641,1056
338641,1156
338656,1056
338656,1156
338666,1056
338666,1156
338751,656
338751,1166
338751,1551
338751,2131
338766,1781
338771,1781
338791,511
338791,3321246
338791,3381191
338791,3387456
339266,861
339266,976
339266,1526
339266,3387536
339296,861
339296,976
339336,1161
339336,1376
339336,3349956
339586,1356
339586,3323881
339596,1751
339596,3322456
339631,1356
339731,1356
339731,3323676
339731,3333881
339871,1356
339891,1351
339891,1356
339931,1356
340016,1356
340021,1781
340036,1356
340051,1356
340106,1216
340106,1356
340141,1356
340166,1356
340176,1351
340176,1356
340186,1351
340186,1356
340191,3316071
340206,1351
340206,1356
340241,606
340241,3322161
340246,1351
340246,1356
340276,1351
340276,1356
340276,3315151
340276,3333881
340341,1356
340406,1356
340416,1066
340416,1356
340836,1196
340836,1351
340836,1356
341461,1216
341511,3322456
341521,976
341521,3323646
341536,511
341536,3381191
341551,511
341581,511
341581,3323656
341836,3316071
342081,961
342081,3314906
342291,366
342291,1801
342396,416
342396,3386296
342421,511
342431,511
342466,1626
342501,1296
342501,1976
342511,3315151
342521,1431
342521,3343176
342551,416
342646,3349956
342651,3349956
342666,511
342666,3321246
342666,3323731
342666,3339276
342666,3381191
342671,1156
342671,2131
342671,3323666
342671,3324346
342671,3347081
342681,1056
342781,3349956
342786,606
342786,3316071
342796,511
342796,3316421
342796,3321246
342796,3323651
342796,3323731
342796,3339276
342796,3381191
342811,606
342811,3316071
342851,606
342851,3316071
342861,606
342861,3316071
342876,606
342876,3316071
342891,606
342891,3316071
342961,1751
342961,1761
342961,3322456
343071,1156
343071,1166
343071,3321131
343381,3321131
343546,3321131
343576,3321131
343666,1166
343666,3321131
343766,3321131
343846,606
343846,3316071
343941,3316071
343956,511
343956,3381191
344001,511
344001,3381191
344016,26
344016,2176
344021,26
344021,2176
344141,511
344141,3381191
344276,721
344276,1066
344276,3358751
344291,511
344301,511
344306,606
344306,3322161
344311,511
344311,3321246
344311,3381191
344326,511
344356,3316071
344491,511
344491,3321246
344491,3323731
344491,3388031
344646,606
344646,3316071
344706,511
344706,3339276
344706,3381191
344711,706
344711,3314441
344711,3322711
344711,3388456
344776,1281
344776,3321016
344816,1006
344816,1506
344816,1766
344901,1281
344901,3321016
344901,3335251
345091,3321246
345091,3387366
345241,1231
345241,3352861
345486,1751
345486,3322456
345496,3322456
345516,3322456
345521,3322456
345596,3322456
345596,3344691
345601,336
345601,761
345601,3321246
345606,3322456
345621,3322456
345761,701
345761,1626
345761,1741
345901,701
345901,1741
346096,81
346096,3314546
346096,3317531
346096,3322621
346196,3314441
346196,3322711
346231,366
346231,1801
346236,3315256
346241,366
346241,1801
346246,366
346246,1801
346251,366
346251,1801
346256,366
346256,1801
346261,366
346261,1801
346266,366
346266,1801
346271,366
346271,1801
346276,366
346276,1801
346281,366
346281,1801
346281,3323706
346286,366
346286,1801
346291,366
346291,1801
346296,366
346296,1801
346301,366
346301,1801
346306,366
346306,1801
346311,366
346311,1801
346386,3321246
346506,1741
346506,3322276
346511,3314541
346511,3317531
346556,706
346556,3314441
346651,366
346651,1801
346651,3323706
346811,366
346811,1801
346811,3323706
346856,366
346856,1801
346896,366
346896,1801
346901,366
346901,1801
346906,366
346906,1801
346921,366
346921,1801
346926,366
346926,1801
346931,366
346931,1801
346941,366
346941,1801
346946,366
346946,1801
346951,366
346951,1801
346966,366
346966,1801
346971,366
346971,1801
346976,366
346976,1801
346981,366
346981,1801
346991,366
346991,1801
346996,366
346996,1801
347001,366
347001,1801
347011,366
347011,1801
347016,366
347016,1801
347021,366
347021,1801
347031,366
347031,1801
347036,366
347036,1801
347081,1351
347091,1066
347091,1351
347091,1356
347091,3323881
347271,1356
347381,366
347406,1356
347481,606
347481,3322161
347516,3321246
347516,3381191
347591,1486
347591,3317871
347646,1066
347646,1351
347646,1356
347646,3317036
347646,3387411
347776,1156
347881,511
347881,3321246
347881,3381146
347881,3381191
347881,3388141
347956,1156
347956,2131
347956,3323666
348011,1351
348011,1356
348026,3316071
348051,3316071
348056,511
348066,1356
348066,3315151
348066,3333881
348126,1351
348126,1356
348126,3333881
348131,1156
348131,2131
348131,3323666
348236,1356
348286,1351
348286,1356
348286,3315151
348286,3333881
348321,656
348321,2131
348321,3323666
348551,656
348551,2131
348551,3323666
348576,366
348576,1141
348621,1141
348646,366
348646,1141
348671,1141
348671,3327656
348696,806
348896,1141
348991,861
348991,976
349006,1631
349006,1741
349096,511
349096,3381191
349131,3316071
349186,511
349186,3321246
349186,3381191
349206,1281
349206,3316436
349206,3337426
349221,511
349221,3381191
349296,1066
349401,3321246
349401,3323731
349401,3339276
349401,3381191
349401,3387456
349401,3388226
349651,606
349651,3316071
349751,3316071
350061,1356
350141,791
350141,1011
350141,3314726
350141,3335636
350141,3349956
350226,3322456
350346,1351
350346,1356
350346,3315156
350366,3317871
350441,3321246
350461,3321246
350471,3321246
350471,3381191
350471,3388226
350526,1351
350526,1356
350566,511
350566,3381191
350571,1351
350571,1356
350606,511
350621,511
350631,511
350636,511
350646,511
350651,511
350651,3381191
350691,26
350691,976
350806,1801
350876,1066
350896,1376
350936,1801
350941,1801
350946,1801
350951,1801
350961,2171
350966,1801
350971,1801
350976,1801
350991,1801
351006,1801
351011,1801
351016,1801
351076,3321246
351076,3323731
351076,3381191
351076,3388226
351151,1631
351151,1741
351151,3322276
351151,3374296
351171,1631
351171,1741
351171,3374296
351291,3321246
351291,3381191
351291,3388226
351566,606
351566,3316071
351616,1231
351831,3316071
351841,1801
351851,1801
351876,1801
351891,1801
351901,1801
351926,1801
351946,1801
351961,1801
351971,1801
352001,606
352001,3316071
352006,1801
352011,1801
352091,1751
352091,1761
352091,3322456
352091,3344691
352116,1631
352116,1741
352116,3357606
352116,3374296
352406,791
352406,1376
352406,3335636
352416,806
352461,656
352461,1156
352461,1166
352461,2131
352701,976
352751,1376
352986,511
353011,511
353046,511
353076,511
353096,511
353106,511
353116,511
353166,1436
353166,3343176
353301,1156
353301,2131
353301,3323666
353476,756
353536,2131
353606,1781
353686,881
353716,1351
353716,1356
353766,1351
353766,1356
353766,3315121
353781,3321246
353781,3387366
353781,3388241
353821,331
353826,1351
353826,1356
353826,3323676
353826,3323881
353906,331
353916,1
353916,331
353926,331
353961,331
353966,1761
353966,3322456
353966,3327491
354011,1351
354011,1356
354021,1
354021,331
354046,771
354046,3321246
354046,3387366
354061,1761
354061,3322456
354061,3327491
354066,1156
354066,1551
354066,2131
354066,3316116
354066,3323666
354066,3380451
354081,1761
354081,3322456
354081,3327491
354091,1781
354096,3321246
354116,1
354116,331
354116,3317956
354171,511
354191,511
354211,511
354226,771
354226,3321246
354226,3387366
354231,511
354246,511
354261,511
354271,511
354281,511
354286,511
354296,3321246
354296,3387511
354306,511
354311,3318136
354361,511
354361,3323656
354391,511
354416,511
354421,3316116
354441,871
354441,1066
354456,1156
354456,2131
354456,3316116
354456,3323666
354466,1156
354466,2131
354466,3316116
354466,3323666
354516,1156
354516,2131
354516,3323666
354516,3387886
354526,3317871
354611,511
354621,511
354636,511
354646,511
354651,511
354656,511
354666,511
354671,511
354681,511
354696,511
354701,511
354706,511
354716,511
354721,511
354731,3318136
354741,511
354756,511
354766,511
354851,511
354856,511
354861,511
354866,511
354871,511
354886,511
354891,511
354996,1156
354996,2131
354996,3323666
355016,936
355016,3374296
355021,966
355021,1176
355021,3323866
355021,3388126
355081,341
355091,3316071
355096,3316071
355096,3381191
355101,3316071
355111,1761
355111,3322456
355111,3327491
355121,1761
355121,3322456
355121,3327491
355186,3317871
355201,1761
355201,3322456
355321,1356
355321,3315186
355321,3333881
355336,2131
355336,3323666
355366,1801
355381,1356
355381,3315151
355381,3315186
355601,3316451
355631,1231
355631,3386296
355686,511
355701,511
355816,576
355816,1231
356006,806
356186,3316116
356221,1631
356221,1741
356221,3374296
356221,3388231
356231,3316116
356246,3316116
356366,1351
356366,3323881
356366,3388166
356376,636
356376,936
356376,1626
356516,2171
356516,3323866
356561,3316071
356621,1156
356621,2131
356621,3316116
356621,3323666
357326,3315476
357326,3323696
357471,366
357471,3323711
357501,2131
357501,3323666
357516,366
357516,3323711
357551,366
357551,3323711
357581,1351
357581,3323881
357601,366
357601,3323711
357671,3323881
357906,1156
357906,3316116
357926,1156
357926,3316116
358266,1351
358266,3323881
358291,671
358291,3323706
358326,366
358326,3323706
358336,2131
358336,3323666
358356,2131
358521,1626
358521,1631
358521,1741
358521,3357606
358521,3374296
358536,2131
358536,3316116
358536,3323666
358551,1351
358551,3315156
358551,3323676
358566,3320636
358566,3323676
358631,26
358631,1351
358631,3323676
358646,1626
358646,1631
358646,1741
358656,1351
358656,3323676
358671,26
358671,1351
358671,3323676
358691,1351
358691,3315476
358691,3323676
358741,1216
358741,1506
358756,1351
358756,3323676
358991,1351
358991,1356
358991,3315156
358991,3323881
359261,3323881
359341,3323881
359356,481
359356,571
359356,3324201
359611,701
359611,1741
359846,3316116
360081,2131
360081,3316116
360081,3323666
360456,2171
360456,3323866
360591,2171
360591,3323866
360596,2281
360596,3323866
360596,3325561
360616,511
360616,3321246
360616,3339276
360616,3381191
360641,1351
360641,3315476
360641,3323881
360696,3321016
360776,1351
360776,3323881
360876,1156
360876,2131
360876,3323666
361511,511
361511,3321246
361511,3339276
361511,3381191
361766,1351
361766,1356
361766,3323881
361766,3388311
361876,1626
361876,1631
361876,1741
361876,3323671
361876,3357606
361906,2131
361906,3323666
362006,2291
362006,3323701
362006,3375656
362091,861
362091,976
362106,366
362106,3322356
362156,3322076
362156,3323766
362176,1626
362281,3322076
362281,3323766
362306,3322076
362306,3323766
362311,706
362311,3323696
362311,3323701
362311,3388456
362501,26
362501,1591
362501,3322076
362501,3323756
362581,2131
362766,1156
362766,2131
362766,3323666
362851,3323756
362866,1946
362866,2131
362866,3323666
363016,976
363166,3316226
363271,3322076
363271,3323766
363371,2131
363371,3316116
363371,3323666
363491,2131
363491,3316116
363491,3323666
363521,861
363521,976
363521,3320636
363541,2131
363541,3316116
363541,3323666
363546,1351
363546,1356
363566,2131
363566,3316116
363566,3323666
363601,1156
363601,2131
363601,3316116
363601,3323666
363721,386
363721,3323801
363746,2131
363746,3316116
363746,3323666
363766,3322076
363766,3323766
363871,706
363871,3314441
363871,3323696
363871,3323701
363871,3388456
364281,3323701
364451,1631
364451,1741
364486,1626
364486,1631
364486,1741
364486,3323671
364556,1631
364556,1741
364556,3322276
364556,3374296
364581,3317871
364801,331
364871,331
364896,331
364901,3320636
364901,3323881
364936,3320921
364936,3320931
364936,3321041
364936,3323866
364936,3330181
364936,3388626
364946,331
364956,331
364981,331
365131,1631
365316,1156
365316,2131
365316,3316116
365316,3323666
365316,3380451
365471,1356
365706,1156
365706,2131
365706,3323666
365706,3387411
365721,331
365736,81
365736,661
365736,3314546
365741,331
365766,2131
365766,3323666
365776,656
365776,2131
365776,3323666
365776,3387886
365786,331
365796,331
365821,331
365831,331
365836,331
365841,331
365846,331
365876,331
365886,1356
365886,3333881
365896,1356
365976,1631
365976,1741
365976,3323671
365976,3374296
366061,1351
366061,1356
366061,3315121
366176,2131
366176,3323666
366196,706
366196,3314441
366196,3323326
366216,756
366231,756
366246,756
366251,756
366256,756
366266,756
366271,756
366321,346
366321,3347731
366361,346
366366,506
366366,756
366366,2111
366371,506
366371,756
366376,331
366406,346
366406,3322496
366421,331
366426,331
366431,26
366431,691
366431,821
366431,3321606
366431,3366391
366476,3323866
366541,331
366561,331
366566,346
366626,331
366636,331
366676,331
366701,1356
366711,1356
366736,2071
366736,2131
366991,641
366991,1066
366991,3315306
366991,3387306
366996,491
366996,3323676
367026,3321246
367026,3381191
367036,1056
367061,2131
367076,1506
367076,1766
367076,3388171
367076,3388176
367081,26
367081,1306
367081,1406
367091,861
367091,976
367091,3387536
367126,861
367126,976
367126,3387536
367146,861
367146,976
367146,3387536
367156,1351
367156,1356
367156,3315151
367156,3333881
367296,3318136
368111,1066
368111,1351
368111,1356
368111,3323676
368131,1351
368131,1356
368131,3323676
368236,1351
368236,1356
368236,3323676
368271,1066
368271,1351
368271,1356
368271,3323676
368531,26
368531,341
368531,3315476
368536,26
368536,341
368551,1626
368551,1631
368551,1741
368551,3323671
368551,3374296
368891,331
368916,331
368926,331
368931,331
369306,3323871
369311,2171
369311,3323866
369321,26
369321,1406
369601,26
369601,1306
369601,1406
369601,3321251
370301,1801
370306,366
370306,1801
370371,1801
370376,2131
370376,3323666
370406,366
370406,1801
370406,3320636
370426,656
370426,2131
370426,3323666
370526,3318136
370596,1366
370596,2131
370596,3323666
371416,471
371416,2201
371451,471
371451,2201
371496,2201
371511,3318136
371536,471
371536,2201
371566,2201
371661,446
371661,806
371661,3323676
372096,446
372096,806
372096,3323881
372116,1186
372116,1216
372116,3321536
372316,446
372316,806
372316,3323881
372336,3316451
372441,26
372441,1406
372506,2086
372556,806
372556,3323881
372581,806
372581,3323881
373026,806
373026,1066
373026,3323676
373071,806
373071,1066
373071,3323676
373151,806
373151,3323676
373261,1781
373261,3387211
373271,3316071
373306,491
373306,3323581
373356,706
373356,3314441
373356,3322711
373356,3323701
373356,3388456
373386,3321246
373386,3381191
373436,3321246
373436,3381191
373441,2131
373441,3323666
373461,1351
373461,1356
373471,1156
373471,1466
373471,3354291
373481,1801
373491,1801
373501,3316836
373506,3321286
373516,1066
373516,1231
373536,1626
373536,1631
373536,1741
373536,3374296
373591,1066
373766,3321246
373766,3323731
373766,3381191
373781,3321246
373781,3381191
373796,3321246
373796,3381191
373806,636
373806,936
373806,1626
373806,1631
374091,506
374091,756
374181,26
374181,641
374181,3315306
374631,3320456
374631,3381611
374661,1631
374661,1741
374661,3323661
374661,3374296
374676,1056
375006,711
375006,1566
375006,3336366
375556,806
375821,81
375821,3314541
375821,3314546
375821,3387301
375826,1156
375826,1551
375826,2131
375831,1156
375831,2131
375831,3323666
375836,656
375836,1156
375836,1551
375836,2131
375836,3323666
375851,1156
375851,2131
375851,3323666
375871,656
376101,1741
376101,3323671
376121,1741
376121,3322276
376121,3323671
376121,3374296
376261,26
376261,691
376261,821
376261,3366391
376331,346
376331,3322496
376331,3347731
376446,3316071
376446,3317776
376461,3316071
376461,3317776
376601,3316071
376606,3316071
376611,3316071
376616,3316071
376626,3316071
376631,3316071
376641,3316071
376656,3316071
376661,3316071
376666,3316071
376676,3316071
376706,3316071
376711,3316071
376716,3316071
376721,3316071
376776,3316071
376781,3316071
376786,3316071
376796,3316071
376831,1626
376831,1741
376831,3323671
376841,3316071
376861,3316071
376906,3316071
376911,3316071
376916,3316071
376926,3316071
377056,3316071
377111,3316071
377126,3316071
377136,3316071
377166,3316071
377176,3316071
377196,3316071
377201,3316071
377206,3316071
377216,3316071
377221,3316071
377231,706
377231,2291
377231,3323701
377231,3375656
377256,2291
377256,3323701
377261,3321246
377261,3381191
377371,26
377371,366
377371,821
377371,3366391
377491,336
377491,706
377491,2291
377491,3315476
377491,3323696
377491,3323701
377491,3375656
377501,1626
377501,1741
377501,3323671
377501,3374296
377506,706
377506,2291
377506,3315476
377506,3323696
377506,3323701
377596,1231
377646,26
377646,336
377646,706
377646,2291
377646,3315476
377646,3323696
377646,3323701
377776,26
377776,821
377891,3323766
378061,1626
378061,1741
378061,3323671
378061,3374296
378161,2131
378161,3323666
378226,1156
378226,2131
378226,3323666
378271,2131
378271,3323666
378386,856
378386,1631
378386,1741
378386,3323671
378386,3374296
378396,856
378396,1626
378396,1631
378396,1741
378396,3323671
378481,3320826
378496,1506
378496,3323676
378496,3323881
378506,3321246
378506,3339276
378506,3381191
378506,3388226
379536,721
379616,1486
379616,3315476
379616,3324186
379626,3324186
379631,3324186
379636,26
379636,1406
379651,1631
379651,1741
379921,366
379946,976
379946,1526
379946,3324121
379946,3375586
379946,3387086
380126,26
380126,1406
380126,3320636
380211,3323766
380456,2086
380461,2086
380466,366
380466,3320636
380466,3323711
380581,1486
380581,3324186
380686,1281
380686,3316436
380841,3323656
380911,1156
380911,2131
380911,3323666
380916,2131
380916,3323666
380916,3387411
380921,1156
380921,1166
380921,1551
380921,2131
380921,3323666
380921,3387886
380926,26
380926,341
380926,3315476
380926,3321846
380956,1156
380956,2131
380956,3323666
380956,3387886
381221,636
381221,936
381226,976
381251,3323756
381381,636
381381,936
381381,1626
381381,3374296
381441,856
381441,1626
381441,1631
381441,1741
381441,3357606
381441,3374296
381441,3387441
381456,1626
381456,1741
381456,3315476
381456,3374296
381476,26
381476,416
381476,1156
381476,3316421
381476,3323756
381476,3323766
381481,26
381481,1156
381481,3323756
381481,3323766
381561,3321246
381586,3321246
381606,3321246
381616,3321246
381616,3381191
381926,341
381926,1626
381926,1631
381946,1776
381946,3323181
382086,3349956
382191,3323756
382236,1776
382236,3323181
382236,3387681
382311,636
382311,936
382311,1626
382311,1741
382361,1741
382361,3323671
382381,346
382546,346
382546,3347731
382596,2291
382596,3323701
382646,3316451
382681,3316451
382726,656
382726,2131
382901,331
382936,3368201
382981,1156
383011,1011
383011,3314701
383011,3368201
383031,26
383031,3315501
383031,3323866
383031,3326261
383146,2131
383146,3323666
383196,1486
383196,3324186
383286,2131
383286,3323666
383296,3316421
383296,3324166
383316,3324166
383321,3324166
383331,3324166
383336,26
383336,3324166
383341,3324166
383346,3324166
383351,3324166
383356,3324166
383366,366
383366,3324166
383376,3324166
383566,3316071
383566,3317776
383606,81
383606,3314546
383606,3317521
383711,1486
383711,3324186
383726,1486
383726,1946
383726,3324186
383741,721
383741,3358751
383786,1486
383786,3317871
383786,3324186
383821,3324186
383851,3324186
383866,2131
383866,3323666
383911,3324186
383926,3324186
383941,1591
383941,3323766
383946,3317871
383946,3373276
383946,3387201
383951,3324186
383956,3324186
383966,3317871
383966,3324186
383976,1486
383976,3324186
383986,656
383991,3324186
384001,3317871
384036,3324186
384051,3317871
384061,1741
384061,3323671
384061,3374296
384076,1331
384181,26
384181,1406
384181,3320636
384211,1631
384211,1741
384211,3322276
384231,1626
384231,1631
384231,1741
384231,3322276
384286,1626
384286,1741
384286,3323671
384286,3374296
384431,6
384431,26
384431,56
384431,131
384431,3316151
384431,3364706
384456,976
384466,3316451
384516,1156
384531,1011
384531,3314701
384531,3349956
384561,1376
384616,346
384616,3322496
384616,3347731
384661,1281
384661,1286
384661,1291
384661,3316436
384661,3337426
384661,3348396
384721,706
384721,3314441
384721,3323696
384721,3387596
384721,3388311
384721,3388456
384726,856
384726,1626
384726,1631
384726,1741
384726,3323671
384726,3357606
384726,3374296
384726,3374301
384771,3324376
384811,3323701
384811,3388456
385081,1741
385081,3374296
385231,706
385231,2291
385231,3323696
385231,3323701
385411,3321246
385411,3323656
385411,3387411
385601,706
385601,3314441
385601,3323696
385656,336
385656,3321246
385656,3387521
385656,3388241
385821,3323676
385981,3323696
386026,1631
386026,1741
386241,1006
386361,3323656
386526,3316071
386676,1771
386676,3320891
386751,1771
386876,1771
386876,3320891
386891,1771
386891,3320891
387011,3316451
387031,3316451
387061,1771
387091,3317871
387091,3387126
387141,636
387141,936
387141,1626
387141,3374296
387166,1771
387221,3317871
387221,3387126
387251,3317871
387251,3387126
387266,3317871
387266,3344136
387266,3387126
387291,1631
387291,1741
387316,3317871
387326,3317871
387381,3317871
387381,3344136
387381,3387126
387411,3321246
387411,3323656
387411,3339276
387411,3381191
387431,3317871
387431,3387126
387696,486
387696,3387701
387921,1166
387921,1831
387921,3349956
387956,1631
387956,1741
387981,3317871
387991,3323656
387991,3388226
388011,3323651
388011,3323731
388011,3381191
388011,3388226
388331,3318136
388386,1741
388386,3323671
388386,3374296
388651,2131
388651,3316116
388651,3323666
388671,2131
388671,3316116
388671,3323666
388686,656
388686,2131
388686,3316116
388686,3323666
388686,3387411
388701,2131
388701,3316116
388701,3323666
388711,2131
388711,3316116
388711,3323666
388726,1156
388726,2131
388726,3316116
388726,3323666
388746,2131
388801,3323651
388841,1081
388841,3324206
388866,1626
388866,1741
388866,3323671
388971,1626
388971,1741
388971,3323671
388991,3317871
389011,3317871
389101,1661
389106,1626
389106,1741
389106,3323671
389106,3374296
389126,856
389126,1626
389126,1631
389126,3323626
389126,3323641
389126,3357606
389126,3357641
389126,3357651
389136,1231
389136,3317431
389141,776
389141,1156
389141,3322076
389141,3323766
389141,3354291
389141,3387131
389141,3388311
389206,1661
389266,1661
389316,1156
389316,1661
389441,1486
389441,3323656
389516,1156
389516,1166
389516,3323666
389526,2281
389536,1591
389536,3322076
389536,3323766
389541,1591
389541,3323766
389541,3387131
389566,656
389666,3317871
389666,3387126
389806,1631
389806,1741
389941,1741
389941,3322276
389941,3323671
389941,3357606
390056,3321246
390056,3323731
390056,3339276
390056,3381191
390201,466
390201,3320636
390201,3346556
390201,3374881
390271,3321246
390271,3339276
390271,3381191
390326,3321246
390326,3339276
390326,3381191
390326,3387456
390681,366
390681,3323706
390681,3323711
390766,3323211
390781,1741
390781,3323671
390781,3357606
390781,3374296
390791,1631
390791,1741
390836,3323676
390991,1036
390991,3348396
390991,3387781
391061,3323651
391076,641
391076,3315306
391136,366
391136,1801
391136,3320636
391136,3323706
391276,1486
391276,3317871
391276,3387126
392566,1486
392566,3323656
393776,3316071
393776,3324061
393776,3324066
393856,3321246
393856,3323656
393856,3323731
393856,3381191
393951,1186
393951,1216
393951,1506
393956,3323696
394036,576
394036,1231
394366,721
394366,3358751
394426,1626
394426,1631
394426,1741
394486,1626
394486,1741
394486,3323671
394486,3374296
394811,1591
394811,3323766
394811,3325641
394986,3323651
395001,3320636
395001,3321246
395001,3323651
395001,3388226
395051,1591
395051,3323766
395051,3325641
395166,26
395166,1406
395361,2086
395516,806
395571,26
395571,1406
395586,81
395586,3314546
395586,3317521
395591,3323756
395636,3314441
395636,3323696
395636,3323701
395636,3388456
395691,1631
395691,1741
395781,3321246
395781,3323656
395826,3323651
395881,3323626
395891,2131
395891,3323666
395921,26
395921,366
395921,3323706
395921,3387366
395936,3323656
396141,3314441
396141,3323701
396261,26
396261,3321246
396261,3323731
396261,3339276
396261,3381191
396306,711
396306,1566
396306,3336366
396356,711
396356,3336366
396366,3316451
396371,711
396371,3336366
396381,3316451
396736,3322716
396751,706
396751,3314441
396751,3322716
396751,3388456
397206,3317531
397206,3322621
397531,26
397531,471
397531,1306
397531,1406
397531,3386771
398021,1751
398021,1761
398021,3344691
398026,1751
398026,1761
398026,3327491
398036,1626
398036,1631
398081,1626
398081,1631
398116,976
398116,2086
398116,3387536
398186,1646
398456,1626
398456,1631
398456,1741
398456,3357606
398676,1646
398821,2281
398831,506
398831,881
398836,706
398836,3323696
398836,3323701
398931,3316436
398931,3337426
398956,1631
398956,1741
399116,1261
399116,3315636
399121,3315636
399466,491
399466,956
399651,3323656
399661,481
399661,3324201
399896,1156
399896,1166
399896,2131
399896,3323666
400006,761
400006,771
400006,3387511
400086,1156
400086,1466
400086,3354291
400116,1156
400116,1466
400116,3354291
400166,3323756
400466,2281
400546,511
400546,3381191
400571,3349956
400586,3323656
400591,3317871
400591,3344136
400806,1156
400806,3325561
400806,3328711
400806,3328721
400816,3316436
